0.9870	0.9093	0.7867	0.6382	0.4758	0.3081	0.1411	0.0207	0.1741	0.3169	0.4475	0.5647	0.6679	0.7568	0.8313	0.8917	0.9382	0.9713	0.9916	0.9998	0.9965	0.9826	0.9589	0.9262	0.8853	0.8369	0.7821	0.7215	0.6559	0.5862	0.5130	0.4370	0.3589	0.2794	0.1991	0.1185	0.0382	0.0414	0.1197	0.1963	0.2708	0.3430	0.4123	0.4787	0.5417	0.6012	0.6570	0.7089	0.7567	0.8004	0.8398	0.8749	0.9057	0.9321	0.9541	0.9718	0.9851	0.9942	0.9990	0.9998	0.9965	0.9894	0.9784	0.9638	0.9456	0.9241	0.8993	0.8715	0.8407	0.8073	0.7712	0.7328	0.6922	0.6495	0.6050	0.5589	0.5112	0.4622	0.4121	0.3610	0.3092	0.2567	0.2038	0.1506	0.0972	0.0439	0.0092	0.0620	0.1144	0.1661	0.2171	0.2673	0.3165	0.3646	0.4115	0.4571	0.5013	0.5440	0.5852	0.6247	0.6625	0.6985	0.7326	0.7649	0.7952	0.8235	0.8498	0.8740	0.8961	0.9161	0.9340	0.9497	0.9633	0.9747	0.9840	0.9912	0.9962	0.9992	1.0000	0.9988	0.9955	0.9902	0.9830	0.9738	0.9627	0.9498	0.9351	0.9186	0.9005	0.8807	0.8593	0.8363	0.8119	0.7861	0.7589	0.7305	0.7008	0.6700	0.6381	0.6052	0.5713	0.5366	0.5010	0.4647	0.4278	0.3902	0.3521	0.3135	0.2746	0.2353	0.1958	0.1561	0.1162	0.0763	0.0364	0.0034	0.0431	0.0826	0.1219	0.1608	0.1994	0.2376	0.2753	0.3124	0.3490	0.3849	0.4202	0.4547	0.4885	0.5214	0.5535	0.5847	0.6150	0.6443	0.6726	0.6999	0.7262	0.7513	0.7753	0.7982	0.8200	0.8405	0.8599	0.8781	0.8950	0.9107	0.9251	0.9383	0.9502	0.9608	0.9702	0.9783	0.9851	0.9906	0.9949	0.9978	0.9995	1.0000	0.9992
0.9870	0.9093	0.7867	0.6382	0.4758	0.3081	0.1411	0.0207	0.1741	0.3169	0.4475	0.5647	0.6679	0.7568	0.8313	0.8917	0.9382	0.9713	0.9916	0.9998	0.9965	0.9826	0.9589	0.9262	0.8853	0.8369	0.7821	0.7215	0.6559	0.5862	0.5130	0.4370	0.3589	0.2794	0.1991	0.1185	0.0382	0.0414	0.1197	0.1963	0.2708	0.3430	0.4123	0.4787	0.5417	0.6012	0.6570	0.7089	0.7567	0.8004	0.8398	0.8749	0.9057	0.9321	0.9541	0.9718	0.9851	0.9942	0.9990	0.9998	0.9965	0.9894	0.9784	0.9638	0.9456	0.9241	0.8993	0.8715	0.8407	0.8073	0.7712	0.7328	0.6922	0.6495	0.6050	0.5589	0.5112	0.4622	0.4121	0.3610	0.3092	0.2567	0.2038	0.1506	0.0972	0.0439	0.0092	0.0620	0.1144	0.1661	0.2171	0.2673	0.3165	0.3646	0.4115	0.4571	0.5013	0.5440	0.5852	0.6247	0.6625	0.6985	0.7326	0.7649	0.7952	0.8235	0.8498	0.8740	0.8961	0.9161	0.9340	0.9497	0.9633	0.9747	0.9840	0.9912	0.9962	0.9992	1.0000	0.9988	0.9955	0.9902	0.9830	0.9738	0.9627	0.9498	0.9351	0.9186	0.9005	0.8807	0.8593	0.8363	0.8119	0.7861	0.7589	0.7305	0.7008	0.6700	0.6381	0.6052	0.5713	0.5366	0.5010	0.4647	0.4278	0.3902	0.3521	0.3135	0.2746	0.2353	0.1958	0.1561	0.1162	0.0763	0.0364	0.0034	0.0431	0.0826	0.1219	0.1608	0.1994	0.2376	0.2753	0.3124	0.3490	0.3849	0.4202	0.4547	0.4885	0.5214	0.5535	0.5847	0.6150	0.6443	0.6726	0.6999	0.7262	0.7513	0.7753	0.7982	0.8200	0.8405	0.8599	0.8781	0.8950	0.9107	0.9251	0.9383	0.9502	0.9608	0.9702	0.9783	0.9851	0.9906	0.9949	0.9978	0.9995	1.0000	0.9992
0.9870	0.9093	0.7867	0.6382	0.4758	0.3081	0.1411	0.0207	0.1741	0.3169	0.4475	0.5647	0.6679	0.7568	0.8313	0.8917	0.9382	0.9713	0.9916	0.9998	0.9965	0.9826	0.9589	0.9262	0.8853	0.8369	0.7821	0.7215	0.6559	0.5862	0.5130	0.4370	0.3589	0.2794	0.1991	0.1185	0.0382	0.0414	0.1197	0.1963	0.2708	0.3430	0.4123	0.4787	0.5417	0.6012	0.6570	0.7089	0.7567	0.8004	0.8398	0.8749	0.9057	0.9321	0.9541	0.9718	0.9851	0.9942	0.9990	0.9998	0.9965	0.9894	0.9784	0.9638	0.9456	0.9241	0.8993	0.8715	0.8407	0.8073	0.7712	0.7328	0.6922	0.6495	0.6050	0.5589	0.5112	0.4622	0.4121	0.3610	0.3092	0.2567	0.2038	0.1506	0.0972	0.0439	0.0092	0.0620	0.1144	0.1661	0.2171	0.2673	0.3165	0.3646	0.4115	0.4571	0.5013	0.5440	0.5852	0.6247	0.6625	0.6985	0.7326	0.7649	0.7952	0.8235	0.8498	0.8740	0.8961	0.9161	0.9340	0.9497	0.9633	0.9747	0.9840	0.9912	0.9962	0.9992	1.0000	0.9988	0.9955	0.9902	0.9830	0.9738	0.9627	0.9498	0.9351	0.9186	0.9005	0.8807	0.8593	0.8363	0.8119	0.7861	0.7589	0.7305	0.7008	0.6700	0.6381	0.6052	0.5713	0.5366	0.5010	0.4647	0.4278	0.3902	0.3521	0.3135	0.2746	0.2353	0.1958	0.1561	0.1162	0.0763	0.0364	0.0034	0.0431	0.0826	0.1219	0.1608	0.1994	0.2376	0.2753	0.3124	0.3490	0.3849	0.4202	0.4547	0.4885	0.5214	0.5535	0.5847	0.6150	0.6443	0.6726	0.6999	0.7262	0.7513	0.7753	0.7982	0.8200	0.8405	0.8599	0.8781	0.8950	0.9107	0.9251	0.9383	0.9502	0.9608	0.9702	0.9783	0.9851	0.9906	0.9949	0.9978	0.9995	1.0000	0.9992
0.9870	0.9093	0.7867	0.6382	0.4758	0.3081	0.1411	0.0207	0.1741	0.3169	0.4475	0.5647	0.6679	0.7568	0.8313	0.8917	0.9382	0.9713	0.9916	0.9998	0.9965	0.9826	0.9589	0.9262	0.8853	0.8369	0.7821	0.7215	0.6559	0.5862	0.5130	0.4370	0.3589	0.2794	0.1991	0.1185	0.0382	0.0414	0.1197	0.1963	0.2708	0.3430	0.4123	0.4787	0.5417	0.6012	0.6570	0.7089	0.7567	0.8004	0.8398	0.8749	0.9057	0.9321	0.9541	0.9718	0.9851	0.9942	0.9990	0.9998	0.9965	0.9894	0.9784	0.9638	0.9456	0.9241	0.8993	0.8715	0.8407	0.8073	0.7712	0.7328	0.6922	0.6495	0.6050	0.5589	0.5112	0.4622	0.4121	0.3610	0.3092	0.2567	0.2038	0.1506	0.0972	0.0439	0.0092	0.0620	0.1144	0.1661	0.2171	0.2673	0.3165	0.3646	0.4115	0.4571	0.5013	0.5440	0.5852	0.6247	0.6625	0.6985	0.7326	0.7649	0.7952	0.8235	0.8498	0.8740	0.8961	0.9161	0.9340	0.9497	0.9633	0.9747	0.9840	0.9912	0.9962	0.9992	1.0000	0.9988	0.9955	0.9902	0.9830	0.9738	0.9627	0.9498	0.9351	0.9186	0.9005	0.8807	0.8593	0.8363	0.8119	0.7861	0.7589	0.7305	0.7008	0.6700	0.6381	0.6052	0.5713	0.5366	0.5010	0.4647	0.4278	0.3902	0.3521	0.3135	0.2746	0.2353	0.1958	0.1561	0.1162	0.0763	0.0364	0.0034	0.0431	0.0826	0.1219	0.1608	0.1994	0.2376	0.2753	0.3124	0.3490	0.3849	0.4202	0.4547	0.4885	0.5214	0.5535	0.5847	0.6150	0.6443	0.6726	0.6999	0.7262	0.7513	0.7753	0.7982	0.8200	0.8405	0.8599	0.8781	0.8950	0.9107	0.9251	0.9383	0.9502	0.9608	0.9702	0.9783	0.9851	0.9906	0.9949	0.9978	0.9995	1.0000	0.9992
0.9870	0.9093	0.7867	0.6382	0.4758	0.3081	0.1411	0.0207	0.1741	0.3169	0.4475	0.5647	0.6679	0.7568	0.8313	0.8917	0.9382	0.9713	0.9916	0.9998	0.9965	0.9826	0.9589	0.9262	0.8853	0.8369	0.7821	0.7215	0.6559	0.5862	0.5130	0.4370	0.3589	0.2794	0.1991	0.1185	0.0382	0.0414	0.1197	0.1963	0.2708	0.3430	0.4123	0.4787	0.5417	0.6012	0.6570	0.7089	0.7567	0.8004	0.8398	0.8749	0.9057	0.9321	0.9541	0.9718	0.9851	0.9942	0.9990	0.9998	0.9965	0.9894	0.9784	0.9638	0.9456	0.9241	0.8993	0.8715	0.8407	0.8073	0.7712	0.7328	0.6922	0.6495	0.6050	0.5589	0.5112	0.4622	0.4121	0.3610	0.3092	0.2567	0.2038	0.1506	0.0972	0.0439	0.0092	0.0620	0.1144	0.1661	0.2171	0.2673	0.3165	0.3646	0.4115	0.4571	0.5013	0.5440	0.5852	0.6247	0.6625	0.6985	0.7326	0.7649	0.7952	0.8235	0.8498	0.8740	0.8961	0.9161	0.9340	0.9497	0.9633	0.9747	0.9840	0.9912	0.9962	0.9992	1.0000	0.9988	0.9955	0.9902	0.9830	0.9738	0.9627	0.9498	0.9351	0.9186	0.9005	0.8807	0.8593	0.8363	0.8119	0.7861	0.7589	0.7305	0.7008	0.6700	0.6381	0.6052	0.5713	0.5366	0.5010	0.4647	0.4278	0.3902	0.3521	0.3135	0.2746	0.2353	0.1958	0.1561	0.1162	0.0763	0.0364	0.0034	0.0431	0.0826	0.1219	0.1608	0.1994	0.2376	0.2753	0.3124	0.3490	0.3849	0.4202	0.4547	0.4885	0.5214	0.5535	0.5847	0.6150	0.6443	0.6726	0.6999	0.7262	0.7513	0.7753	0.7982	0.8200	0.8405	0.8599	0.8781	0.8950	0.9107	0.9251	0.9383	0.9502	0.9608	0.9702	0.9783	0.9851	0.9906	0.9949	0.9978	0.9995	1.0000	0.9992
0.9870	0.9093	0.7867	0.6382	0.4758	0.3081	0.1411	0.0207	0.1741	0.3169	0.4475	0.5647	0.6679	0.7568	0.8313	0.8917	0.9382	0.9713	0.9916	0.9998	0.9965	0.9826	0.9589	0.9262	0.8853	0.8369	0.7821	0.7215	0.6559	0.5862	0.5130	0.4370	0.3589	0.2794	0.1991	0.1185	0.0382	0.0414	0.1197	0.1963	0.2708	0.3430	0.4123	0.4787	0.5417	0.6012	0.6570	0.7089	0.7567	0.8004	0.8398	0.8749	0.9057	0.9321	0.9541	0.9718	0.9851	0.9942	0.9990	0.9998	0.9965	0.9894	0.9784	0.9638	0.9456	0.9241	0.8993	0.8715	0.8407	0.8073	0.7712	0.7328	0.6922	0.6495	0.6050	0.5589	0.5112	0.4622	0.4121	0.3610	0.3092	0.2567	0.2038	0.1506	0.0972	0.0439	0.0092	0.0620	0.1144	0.1661	0.2171	0.2673	0.3165	0.3646	0.4115	0.4571	0.5013	0.5440	0.5852	0.6247	0.6625	0.6985	0.7326	0.7649	0.7952	0.8235	0.8498	0.8740	0.8961	0.9161	0.9340	0.9497	0.9633	0.9747	0.9840	0.9912	0.9962	0.9992	1.0000	0.9988	0.9955	0.9902	0.9830	0.9738	0.9627	0.9498	0.9351	0.9186	0.9005	0.8807	0.8593	0.8363	0.8119	0.7861	0.7589	0.7305	0.7008	0.6700	0.6381	0.6052	0.5713	0.5366	0.5010	0.4647	0.4278	0.3902	0.3521	0.3135	0.2746	0.2353	0.1958	0.1561	0.1162	0.0763	0.0364	0.0034	0.0431	0.0826	0.1219	0.1608	0.1994	0.2376	0.2753	0.3124	0.3490	0.3849	0.4202	0.4547	0.4885	0.5214	0.5535	0.5847	0.6150	0.6443	0.6726	0.6999	0.7262	0.7513	0.7753	0.7982	0.8200	0.8405	0.8599	0.8781	0.8950	0.9107	0.9251	0.9383	0.9502	0.9608	0.9702	0.9783	0.9851	0.9906	0.9949	0.9978	0.9995	1.0000	0.9992
0.9870	0.9093	0.7867	0.6382	0.4758	0.3081	0.1411	0.0207	0.1741	0.3169	0.4475	0.5647	0.6679	0.7568	0.8313	0.8917	0.9382	0.9713	0.9916	0.9998	0.9965	0.9826	0.9589	0.9262	0.8853	0.8369	0.7821	0.7215	0.6559	0.5862	0.5130	0.4370	0.3589	0.2794	0.1991	0.1185	0.0382	0.0414	0.1197	0.1963	0.2708	0.3430	0.4123	0.4787	0.5417	0.6012	0.6570	0.7089	0.7567	0.8004	0.8398	0.8749	0.9057	0.9321	0.9541	0.9718	0.9851	0.9942	0.9990	0.9998	0.9965	0.9894	0.9784	0.9638	0.9456	0.9241	0.8993	0.8715	0.8407	0.8073	0.7712	0.7328	0.6922	0.6495	0.6050	0.5589	0.5112	0.4622	0.4121	0.3610	0.3092	0.2567	0.2038	0.1506	0.0972	0.0439	0.0092	0.0620	0.1144	0.1661	0.2171	0.2673	0.3165	0.3646	0.4115	0.4571	0.5013	0.5440	0.5852	0.6247	0.6625	0.6985	0.7326	0.7649	0.7952	0.8235	0.8498	0.8740	0.8961	0.9161	0.9340	0.9497	0.9633	0.9747	0.9840	0.9912	0.9962	0.9992	1.0000	0.9988	0.9955	0.9902	0.9830	0.9738	0.9627	0.9498	0.9351	0.9186	0.9005	0.8807	0.8593	0.8363	0.8119	0.7861	0.7589	0.7305	0.7008	0.6700	0.6381	0.6052	0.5713	0.5366	0.5010	0.4647	0.4278	0.3902	0.3521	0.3135	0.2746	0.2353	0.1958	0.1561	0.1162	0.0763	0.0364	0.0034	0.0431	0.0826	0.1219	0.1608	0.1994	0.2376	0.2753	0.3124	0.3490	0.3849	0.4202	0.4547	0.4885	0.5214	0.5535	0.5847	0.6150	0.6443	0.6726	0.6999	0.7262	0.7513	0.7753	0.7982	0.8200	0.8405	0.8599	0.8781	0.8950	0.9107	0.9251	0.9383	0.9502	0.9608	0.9702	0.9783	0.9851	0.9906	0.9949	0.9978	0.9995	1.0000	0.9992
0.9870	0.9093	0.7867	0.6382	0.4758	0.3081	0.1411	0.0207	0.1741	0.3169	0.4475	0.5647	0.6679	0.7568	0.8313	0.8917	0.9382	0.9713	0.9916	0.9998	0.9965	0.9826	0.9589	0.9262	0.8853	0.8369	0.7821	0.7215	0.6559	0.5862	0.5130	0.4370	0.3589	0.2794	0.1991	0.1185	0.0382	0.0414	0.1197	0.1963	0.2708	0.3430	0.4123	0.4787	0.5417	0.6012	0.6570	0.7089	0.7567	0.8004	0.8398	0.8749	0.9057	0.9321	0.9541	0.9718	0.9851	0.9942	0.9990	0.9998	0.9965	0.9894	0.9784	0.9638	0.9456	0.9241	0.8993	0.8715	0.8407	0.8073	0.7712	0.7328	0.6922	0.6495	0.6050	0.5589	0.5112	0.4622	0.4121	0.3610	0.3092	0.2567	0.2038	0.1506	0.0972	0.0439	0.0092	0.0620	0.1144	0.1661	0.2171	0.2673	0.3165	0.3646	0.4115	0.4571	0.5013	0.5440	0.5852	0.6247	0.6625	0.6985	0.7326	0.7649	0.7952	0.8235	0.8498	0.8740	0.8961	0.9161	0.9340	0.9497	0.9633	0.9747	0.9840	0.9912	0.9962	0.9992	1.0000	0.9988	0.9955	0.9902	0.9830	0.9738	0.9627	0.9498	0.9351	0.9186	0.9005	0.8807	0.8593	0.8363	0.8119	0.7861	0.7589	0.7305	0.7008	0.6700	0.6381	0.6052	0.5713	0.5366	0.5010	0.4647	0.4278	0.3902	0.3521	0.3135	0.2746	0.2353	0.1958	0.1561	0.1162	0.0763	0.0364	0.0034	0.0431	0.0826	0.1219	0.1608	0.1994	0.2376	0.2753	0.3124	0.3490	0.3849	0.4202	0.4547	0.4885	0.5214	0.5535	0.5847	0.6150	0.6443	0.6726	0.6999	0.7262	0.7513	0.7753	0.7982	0.8200	0.8405	0.8599	0.8781	0.8950	0.9107	0.9251	0.9383	0.9502	0.9608	0.9702	0.9783	0.9851	0.9906	0.9949	0.9978	0.9995	1.0000	0.9992
0.9870	0.9093	0.7867	0.6382	0.4758	0.3081	0.1411	0.0207	0.1741	0.3169	0.4475	0.5647	0.6679	0.7568	0.8313	0.8917	0.9382	0.9713	0.9916	0.9998	0.9965	0.9826	0.9589	0.9262	0.8853	0.8369	0.7821	0.7215	0.6559	0.5862	0.5130	0.4370	0.3589	0.2794	0.1991	0.1185	0.0382	0.0414	0.1197	0.1963	0.2708	0.3430	0.4123	0.4787	0.5417	0.6012	0.6570	0.7089	0.7567	0.8004	0.8398	0.8749	0.9057	0.9321	0.9541	0.9718	0.9851	0.9942	0.9990	0.9998	0.9965	0.9894	0.9784	0.9638	0.9456	0.9241	0.8993	0.8715	0.8407	0.8073	0.7712	0.7328	0.6922	0.6495	0.6050	0.5589	0.5112	0.4622	0.4121	0.3610	0.3092	0.2567	0.2038	0.1506	0.0972	0.0439	0.0092	0.0620	0.1144	0.1661	0.2171	0.2673	0.3165	0.3646	0.4115	0.4571	0.5013	0.5440	0.5852	0.6247	0.6625	0.6985	0.7326	0.7649	0.7952	0.8235	0.8498	0.8740	0.8961	0.9161	0.9340	0.9497	0.9633	0.9747	0.9840	0.9912	0.9962	0.9992	1.0000	0.9988	0.9955	0.9902	0.9830	0.9738	0.9627	0.9498	0.9351	0.9186	0.9005	0.8807	0.8593	0.8363	0.8119	0.7861	0.7589	0.7305	0.7008	0.6700	0.6381	0.6052	0.5713	0.5366	0.5010	0.4647	0.4278	0.3902	0.3521	0.3135	0.2746	0.2353	0.1958	0.1561	0.1162	0.0763	0.0364	0.0034	0.0431	0.0826	0.1219	0.1608	0.1994	0.2376	0.2753	0.3124	0.3490	0.3849	0.4202	0.4547	0.4885	0.5214	0.5535	0.5847	0.6150	0.6443	0.6726	0.6999	0.7262	0.7513	0.7753	0.7982	0.8200	0.8405	0.8599	0.8781	0.8950	0.9107	0.9251	0.9383	0.9502	0.9608	0.9702	0.9783	0.9851	0.9906	0.9949	0.9978	0.9995	1.0000	0.9992
0.9870	0.9093	0.7867	0.6382	0.4758	0.3081	0.1411	0.0207	0.1741	0.3169	0.4475	0.5647	0.6679	0.7568	0.8313	0.8917	0.9382	0.9713	0.9916	0.9998	0.9965	0.9826	0.9589	0.9262	0.8853	0.8369	0.7821	0.7215	0.6559	0.5862	0.5130	0.4370	0.3589	0.2794	0.1991	0.1185	0.0382	0.0414	0.1197	0.1963	0.2708	0.3430	0.4123	0.4787	0.5417	0.6012	0.6570	0.7089	0.7567	0.8004	0.8398	0.8749	0.9057	0.9321	0.9541	0.9718	0.9851	0.9942	0.9990	0.9998	0.9965	0.9894	0.9784	0.9638	0.9456	0.9241	0.8993	0.8715	0.8407	0.8073	0.7712	0.7328	0.6922	0.6495	0.6050	0.5589	0.5112	0.4622	0.4121	0.3610	0.3092	0.2567	0.2038	0.1506	0.0972	0.0439	0.0092	0.0620	0.1144	0.1661	0.2171	0.2673	0.3165	0.3646	0.4115	0.4571	0.5013	0.5440	0.5852	0.6247	0.6625	0.6985	0.7326	0.7649	0.7952	0.8235	0.8498	0.8740	0.8961	0.9161	0.9340	0.9497	0.9633	0.9747	0.9840	0.9912	0.9962	0.9992	1.0000	0.9988	0.9955	0.9902	0.9830	0.9738	0.9627	0.9498	0.9351	0.9186	0.9005	0.8807	0.8593	0.8363	0.8119	0.7861	0.7589	0.7305	0.7008	0.6700	0.6381	0.6052	0.5713	0.5366	0.5010	0.4647	0.4278	0.3902	0.3521	0.3135	0.2746	0.2353	0.1958	0.1561	0.1162	0.0763	0.0364	0.0034	0.0431	0.0826	0.1219	0.1608	0.1994	0.2376	0.2753	0.3124	0.3490	0.3849	0.4202	0.4547	0.4885	0.5214	0.5535	0.5847	0.6150	0.6443	0.6726	0.6999	0.7262	0.7513	0.7753	0.7982	0.8200	0.8405	0.8599	0.8781	0.8950	0.9107	0.9251	0.9383	0.9502	0.9608	0.9702	0.9783	0.9851	0.9906	0.9949	0.9978	0.9995	1.0000	0.9992
